R2	Explained Variance	RMSE	MAE
0.09365058896900313	0.09365811031255877	0.4468463822002964	0.23397173136721872
-0.37177075865607767	-0.1201718887583012	0.6550464473707338	0.2927523173175274
-0.8195934947082191	-0.5879555014008497	1.1343218460015412	0.33062025830774244
-0.08474788478583473	-0.03811209459850917	0.5659061078682821	0.228570925256119
-0.07435492530878518	-0.05262244418798967	0.7605644011123024	0.25426487619176524
-0.01989735282156313	-0.018101757447951172	0.7031747916698723	0.27747212681506866
-0.004868529278183598	0.008890697939861969	12.147601346399371	0.29289492694951136
-0.014764824507217611	-0.0013971368032672515	12.206211205399237	0.30652635042236376
-0.007602947639309798	-0.0037383195651286005	0.6055443312658091	0.22400625586198608
-0.013188815216512051	0.000309514587871762	12.190636122235052	0.27755440482665117
-0.7696796200258214	0.006558318809335439	0.7044284833229949	0.39840996763694486
-0.007610025946637844	0.004775378719191314	12.157393055465999	0.30332405938141527
-0.006439834366981145	0.005257589143010999	12.157182632564213	0.29344502096735636
-0.18227588646257264	-0.17722628443127686	0.506522253573947	0.28504369351880143
-0.9556994632359914	-0.9137197989973331	1.0520385421073075	0.32896021103259715
-0.612057938165949	0.003539464346675625	0.8990026776321178	0.4183367202769166
0.06907016880321282	0.07548249485091418	0.7841934643862771	0.262999497027991
-0.014200797407760701	0.0020054049388781303	12.189406339615122	0.36999150021838145
-0.755839259357368	-0.4662524152880414	0.7621825106853194	0.342958241312152
-0.05327574686536418	-0.050057580706101	0.7112995714176132	0.2633199069632015
-0.038346472710759416	-0.016996888023268264	0.8870504491983584	0.2797910073559548
-0.05970778603519289	-0.039674519282731247	0.818709346963102	0.2481155159917105
-0.007175765379867416	0.004057402629451201	12.156910838454218	0.2904969462183986
-0.19185167581556883	-0.1405524992977425	0.7719065181768029	0.31290277464993305
-0.08789764418829349	-0.07643283440147641	0.6450229305303149	0.318727647568616
-0.011440914216185316	0.0033293395958539085	12.170675835693084	0.31604977109630883
-0.012364689910493443	0.0015261005581087561	12.181765340801965	0.2979797635654611
-0.43944887286832146	0.020920852787935762	0.9367046719106605	0.303500969486058
-0.3285433246964429	-0.056804458465933516	0.5557212820988404	0.2941615172866522
-0.011507655010296824	0.0022963842993790617	12.175709243864697	0.2908544740377442
-0.1235912410644513	-0.11286087325097771	0.6017429790217472	0.29510131679860063
-0.13612143923878595	-0.1359160412220859	0.5668584842555264	0.24205693792887512
-0.3208639234911572	-0.1680119062194132	0.6487062969048333	0.3033357230219057
-0.020578293311581675	-0.012501039196719077	0.6730364500361589	0.17615892106318676
-0.1274974234436046	-0.08217863652934843	0.5987625748029428	0.23464672094050826
-0.013761225866714577	-0.0007313557218413536	12.20113336030387	0.3278862510033402
-0.26082927833723457	-0.11104235307981991	0.7500637056855619	0.29868159668117245
-0.08286106880741695	-0.07867420791087243	0.8973934261324668	0.3452980428335942
0.026450587313015306	0.10040722073812425	0.9208017830215994	0.23919496406769103
-0.09085915882661144	-0.07772549694132769	0.5145066540363126	0.2477215413286632
-0.00643164713397959	-0.005640152284491107	0.7108946492038284	0.2700413006398865
-0.07262030005903353	-0.05966262959184787	0.6801465866212202	0.3187054306952677
