R2	Explained Variance	RMSE	MAE
-0.022022573359873787	-0.021962346850032732	1.1084332092890354	0.6376437769002968
0.04928952905818218	0.0518979898206231	0.8756949751531014	0.6888677552086051
0.05994551697898698	0.12214317408227704	0.9668591071699632	0.7961448665933644
0.18764869847178778	0.18875333796674132	1.0354874926016662	0.832955820521742
0.11779012519910304	0.11972035787042701	0.8592743016819657	0.6001920977260505
0.11562509094667894	0.1579623922293838	0.8100091770589366	0.6364505567253155
0.0479257361046207	0.07344871226582039	0.9184374453936294	0.6846095600749885
0.14653417007836633	0.20870105712440767	0.7210696638991	0.4697804886321908
0.12994859437170447	0.16544798232155367	0.8817836144953295	0.6475783386321897
0.13975888398926628	0.15841564943606723	0.8893378460629613	0.5470275938886553
-0.06369558130649233	-0.0017334599620983937	0.9188857460484642	0.8193056452104617
0.07577819960399834	0.07930102043859988	1.049131626824674	0.8668547964410713
0.03193721800447813	0.1834204712991544	0.8038436099605191	0.6641092636941808
-0.028805589910585905	0.07741907858980468	1.0400840825491062	0.7718831810318059
0.13354648737436958	0.13362895488219917	1.0613990188508122	0.7204855542833271
0.06843774906108901	0.07479126984237483	0.8972636388147586	0.668267880461901
0.11750649028733462	0.22351185666235418	0.892934391406975	0.5878092419294277
0.10962293076739937	0.10975365341457477	0.9102333312235428	0.4198879928846273
-0.14792378091458613	-0.059218391801893144	1.0646435520554987	0.8944105765140454
-0.07500639293121791	-0.05537623432974614	0.9281823762697375	0.574069948426822
-0.058899677168879006	0.03266862519943303	0.8657909129898855	0.6457370101972513
0.08084304115981988	0.17407536607051355	0.8425066860522057	0.5320045251293206
0.09762428453416294	0.09974759852095805	0.968841557060001	0.6364045918518106
0.13685624218926018	0.1607334071096158	0.8046609166221284	0.479340717008211
0.09596738139182681	0.10243820123832015	0.8285030056606875	0.7206290840669559
0.02112022946677361	0.16350438650853616	1.054558713517673	0.874851160258286
0.21315253436864412	0.21552241579500164	0.9080368504406947	0.6746550265836652
-0.020908384381001177	-0.001844704103889372	0.8311881200334447	0.6439486748073755
0.09353181587170867	0.10864255716727389	0.9125777239295558	0.6919547483568091
0.08011979780432454	0.08018304302003065	0.8681340326873274	0.4664054033449209
0.061369997458391	0.1839596764083552	0.9790798794148785	0.7823493935609733
