R2	Explained Variance	RMSE	MAE
-0.26198385197412355	-0.1776998044985647	0.6375170522919138	0.24757016021754474
0.043125951541982954	0.045699784461304294	0.4715351901260919	0.24084716434284814
-0.2252700092593658	-0.20035825214201286	0.615304373595796	0.29302669996722425
-0.03821897666031249	-0.030291722640372054	0.6506686976623204	0.2692291552640779
-0.044572391780020704	-0.036321860247007454	0.44791380978210726	0.28162759089153155
0.0013298237017508319	0.013366942810183913	0.4933390263995103	0.23414422806430119
-0.012529093639238598	-0.01223030620277421	0.5655999644333007	0.27476811907386706
-0.13861174874818571	-0.11024640464570612	0.5165343498243066	0.22064928735175765
0.0669398954836593	0.06704987611464042	0.45623602912392025	0.2553983173146889
-0.046300454485797005	-0.005509235623556874	0.6375241550919339	0.24694583940168813
-0.11062573394149022	-0.11062408725679229	0.49379055721704884	0.2337839302299362
-0.11786969539295167	-0.10771689240400462	0.8218025932244459	0.2885228786740225
-0.15040414671690572	-0.14609760422564033	0.528537316521439	0.3577813560797451
-0.04684805064996689	-0.04603676589529293	0.484506673853751	0.29420699346617507
0.006753096166934203	0.03092937902899706	0.46634835316351125	0.23742491315655267
-0.13592802025157025	-0.10926199068919096	0.5900550492184365	0.25426192208749726
-0.026199619612012226	-0.004056375824144087	0.7094892876121357	0.22240467884674525
-0.087136873438451	-0.08429449453495108	0.530947568300269	0.2131930281458923
-0.03859587137648579	-0.013987460879338887	0.6487213747046926	0.241851171345504
-0.006103293075123917	-0.0024627527640583846	0.705930921361097	0.2911292806145413
-0.09550262281268229	-0.09388372127237754	0.4280306389410785	0.3122478460003778
-0.23628301210046954	-0.184439450987125	0.4147775426062086	0.22451792953873217
-0.0617286129912078	-0.04980922280793254	0.616486545371464	0.2764365243738025
-0.08577700448997172	-0.06279158659582773	0.6794712843773809	0.27389358089912397
-0.03930307036334901	-0.03333731367698323	0.5714784820649067	0.1891375025598374
-0.017405983314705997	-0.0055530120702285135	0.42488369149888466	0.21056102037577018
-0.05339886686227602	-0.03949900344867663	0.6096256265060062	0.2555950177385856
0.03810765366281976	0.04038600672361359	0.45875554796613977	0.2572331250220924
-0.21607666851558704	-0.2133831011484455	0.3695949011075326	0.24869499110865223
-0.05800766422754178	-0.045597280408493424	0.4532394030677314	0.228259467940584
-0.06199838717633943	-0.05990779405735491	0.6797340048465792	0.2734006267428867
-0.04451848394158975	-0.04001999415323576	0.6171282947053309	0.246265253065988
-0.10553259521296177	-0.07189566526804425	0.6534474868763044	0.3214219259034529
