R2	Explained Variance	RMSE	MAE
0.026369501424320263	0.027142051321368932	0.3091297132414756	0.21270344223195337
-0.10911587944634027	-0.054838660438359055	0.4216258361960235	0.28998208490643856
-0.07689377442630163	-0.06645195607231336	0.46410958098777244	0.3242602076981106
0.019238866703305768	0.03335269519075523	0.45355893909242256	0.32447683571624664
-0.024782810453790827	-0.024537602771730782	0.42415130387868094	0.25400137474175494
-0.07937136094639641	-0.05508964787411319	0.4771560942572077	0.28247847379997426
0.007014847160871862	0.008095553238295583	0.3905118518669701	0.3057664569368783
-0.11057159280136464	-0.09721843850814094	0.39421353468148174	0.2885803944211724
-0.01980242245263364	-0.011932986004937973	0.38881327087409084	0.2699531295382479
-0.12374572053561517	-0.1079946185578724	0.39347286321768377	0.2328527639110971
-0.13655521391554215	-0.13461949853271005	0.39105273149741465	0.3210082817532294
-0.05972198347482016	-0.03979294795550237	0.42737482079729316	0.24666009138253742
0.008215234249028258	0.008233891414709427	0.3331420237670821	0.2678460275551808
-0.008486767981227938	-0.007765638734956726	0.4087770023549278	0.25630979215417704
-0.045807731711482	-0.03435032012059436	0.38077685928946325	0.28402416199469527
0.10738460667605065	0.11231614013105296	0.353379672183345	0.25782238065889046
-0.08759874377731447	-0.05830454657584805	0.4081656929963539	0.24535971460279943
-0.10902801791412475	-0.07249500303497314	0.5062021552402999	0.25869604958749387
-0.051473253510949224	-0.04739275208730809	0.4031881316757852	0.24091023644162118
-0.1549116991214181	-0.1371154367059868	0.4463092050393242	0.24045930859790182
-0.18517557576659782	-0.15026053144004958	0.4098165628327737	0.2764691713405184
-0.09462390539397214	-0.08306198015756916	0.39651536452958086	0.25519631754467587
-0.014268927555378674	-0.014194324689049687	0.45668165554494183	0.26474501903410264
-0.20038052299196174	-0.13051074611320246	0.518337002032031	0.32182800986085464
-0.04366061900111218	-0.027777178842852024	0.4284528748827762	0.26562595853146714
-0.13321504210464608	-0.07757397176131664	0.44128900128903753	0.2734523652164892
-0.0767244312387616	-0.06599239826862635	0.45337063429785723	0.26253052912052627
-0.17397811266293384	-0.16583824631159017	0.416718442447433	0.24799621662133486
0.07488435916875524	0.07678257875629713	0.45557284723136615	0.28356820481974176
-0.026111789413828967	-0.02231569889928675	0.3916381729420137	0.27189787283288086
-0.15567259770857733	-0.14035462082738848	0.4640718787840769	0.31507992637370763
-0.021823802517075386	-0.02012307012774328	0.4393784539559475	0.23973690137200443
-0.0017177351239567873	0.03520341214222178	0.5088407594921152	0.2773507499838256
-0.05062829186747009	-0.044712263012789855	0.4556939363750432	0.3037490368478403
-0.1680202019089554	-0.13264633453771513	0.36804527486088007	0.25450645551577195
-0.01634883406866483	-0.010409666800111017	0.354585733600673	0.23730587813401016
-0.09593130844581355	-0.06998208362077585	0.44339088620022765	0.27217470576775005
-0.16000157890735234	-0.14369415392620422	0.39724993480213333	0.30166531196034585
-0.029364340785285048	0.005419866748202717	0.41127926516261126	0.2696238685697715
-0.062069274838886024	-0.05387684110857571	0.4169064200608667	0.25388299123949204
-0.10888929878747056	-0.10417295970907103	0.40678376383489234	0.2927914893744725
-0.03998321719240727	-0.024942563861686917	0.4091709358040885	0.2650438687132893
-0.09557916426983804	-0.03233862840289592	0.435122772236939	0.31119100621300333
-0.09676308408705259	-0.0741684053384215	0.4339402926395144	0.2833522721956476
-0.07296762439563698	-0.06015479442257843	0.4298529284790751	0.2671056241670152
-0.14318176097175916	-0.1287505227838912	0.41268226846049033	0.2955869939209669
-0.23178169547232752	-0.2155664507353905	0.4052016806291216	0.26715908054026805
-0.05867854014774365	0.000690478331983102	0.3743706007141639	0.27762331880496505
-0.047656548567952095	-0.04684901154369414	0.381543819767544	0.28024507571813884
-0.018760346508909453	-0.009918292117152339	0.45515484198669276	0.32693821887611524
-0.13653112546684487	-0.12521075019629202	0.37751478544832656	0.25675818153568486
-0.01383129332673727	-0.01382822891771096	0.4428024972773062	0.28615656571803005
-0.09310609497334954	-0.034855134811072386	0.43638252523495236	0.3459629484712896
-0.1388119531952159	-0.07664054602619297	0.42938154156120106	0.256425036221216
-0.04717460430234399	-0.009290437900920878	0.3665936022146847	0.24592377215901917
-0.07945510374699549	-0.06972777159044319	0.409456645823803	0.28454175873357107
0.014862020793311448	0.02431996346740506	0.4337906004411284	0.26881905204453915
0.018570919934844277	0.019676766258894585	0.439141505855702	0.30607976052862507
0.03724066128807779	0.05302755909340717	0.3818412014958958	0.274107374895997
-0.20201059303720426	-0.13256176816251197	0.39307710799761053	0.2700829889977654
-0.14089893695639288	-0.043752296898988075	0.4678002611452669	0.3136320448856353
-0.04305448302067938	-0.04183503269462041	0.43425364285463236	0.286062707091665
-0.13201848357451307	-0.126758002228595	0.43260314918323023	0.30244327311024566
-0.29611397331191847	-0.26417310660106796	0.44928652682148973	0.2969738103980716
-0.09880946898269705	-0.022220418788188923	0.3796612691775255	0.26254253982046916
-0.1418217499287826	-0.11789964114978835	0.41054152865227284	0.33032293125378653
-0.0012145899264350835	0.004058234009593931	0.36875602194665513	0.26865272990515
-0.08051557861267189	-0.06388324173252613	0.46360481714871	0.3218257601527789
-0.14079006464946042	-0.08332399041747718	0.45897627258109097	0.2682811825292025
-0.14355207988447716	-0.10190198882613344	0.43757422130347823	0.24386018828280281
-0.07080050473861599	-0.016988508332270058	0.4071470617620952	0.27951220448830005
0.03898171902021008	0.0390482126182925	0.4018992117441584	0.2729280470146755
-0.03257902226889575	-0.03079222979524654	0.4372430618367968	0.2849546129843836
-0.2593682931417922	-0.1520421001882697	0.43210834338388066	0.3063932713479699
-0.17963271338681563	-0.1664971640484023	0.45408290454493033	0.2776760083676361
-0.24263806237039787	-0.22426515300187844	0.43965680057569606	0.26116897571524234
-0.12570897103551548	-0.12570426353579123	0.37936243099091244	0.2908244618267354
0.06575504039237867	0.06615018452218868	0.37982621434305375	0.2279200447655244
-0.0017513226772816193	0.008774973231084227	0.4499677514581402	0.3104119930481684
-0.06261973536087218	-0.05143053312258328	0.40570311004498083	0.3057009680531444
0.05486890369839503	0.05707584326418358	0.42879846646943387	0.2486430814888676
0.004524934928252233	0.03871428722810244	0.38137543471946245	0.20782839775648632
-0.23523936483217822	-0.23121480948076245	0.37596724605331633	0.2675891803930324
-0.07923255211919922	-0.058682838798150616	0.48366544242223186	0.3164782137239377
-0.20280202634065803	-0.19152960590313461	0.45120170371188056	0.29699723171589176
-0.08092522022831838	-0.05055058935154344	0.38219675114902124	0.2447695853570841
-0.1454006443532787	-0.09134683599242854	0.40106491275580114	0.23498557535756254
-0.11134620163682074	-0.07279395384041765	0.4101173070992867	0.26350997178384095
-0.11405033924099395	-0.027562347002795473	0.49623088765467904	0.31933614490998796
-0.07588703591310386	-0.07017845905073816	0.34997922156990297	0.1911219017707924
-0.15310542637201352	-0.15133162567003366	0.3757462828748605	0.24398775142291496
-0.002383366712421342	-0.001854297047992226	0.4250494297984413	0.28169638513279877
0.021257417887899033	0.033600801889221765	0.37234889917817143	0.2719439370663256
-0.11038065992736978	-0.08356472076684685	0.38898057160103894	0.29189770069578547
0.008853425427866046	0.008853461704734	0.452491286302906	0.22591515740324458
-0.1268330785722258	-0.10636834109522586	0.43153175852023634	0.2909285957398908
-0.10674784657260772	-0.06170719794690216	0.42496338136039763	0.2802870771074574
-0.22269769727211997	-0.20090801575870332	0.45857680400722783	0.31619025138471574
0.031070079926220906	0.03208124594138684	0.3934497261376087	0.2925267375351163
-0.18734181407507378	-0.15293151733334143	0.40819577408798813	0.27417305278431425
-0.14696440916753284	-0.14604265619709933	0.34636269803037345	0.24572315800218636
-0.06285400963427956	-0.061086731096681834	0.43716750342173033	0.3198258499779095
-0.0498890638529732	-0.041212339827819466	0.41883832769328166	0.2575281859145061
0.013162116547766112	0.018912274514336525	0.4599145538915962	0.33270985510465967
-0.003930917362126474	-0.0038905858617854783	0.36049739338027453	0.26725984931665975
0.013903357182782128	0.01943098281877209	0.4781276690125955	0.2868328531485421
-0.08495117997973756	-0.06048489703321458	0.37970211806132437	0.23279706964652258
-0.07617235892873486	-0.06821809487319896	0.42719555108281954	0.23125655327689842
-0.09894975535195649	-0.09879735872486672	0.4970810111032934	0.32816092064034974
-0.19902096039307926	-0.1820486949170652	0.4375258124555522	0.27078494025308947
-0.104930082420154	-0.07819854168255458	0.37340294586969885	0.27101257537183343
-0.0753209670679218	-0.06693518804477483	0.4562363195215637	0.2785864844248937
-0.05554812070436954	-0.019006843462793466	0.44459232212219263	0.2720620205545314
-0.11776432284385274	-0.06918782494134068	0.389010112303357	0.25951351680876744
-0.11924549501826776	-0.0179645327590503	0.425799735630398	0.21616852804035247
-0.06539112779484135	0.019531151014883674	0.45161033444685367	0.29155572947954456
-0.10918004942170323	-0.08167595843674702	0.41288902208039985	0.24811999223048514
-0.10719660577931811	-0.033266825774148856	0.4666266335299832	0.2884490228418107
-0.12551623027617187	-0.08623115045251706	0.4192173730427169	0.26746224841302874
-0.1442097417382684	-0.13784487936189316	0.39168376254791465	0.2750517043545743
-0.09593921335070776	-0.09300461571126317	0.4447942340980909	0.28340519851006163
-0.06933444956670765	-0.05554378377408198	0.3819011204286909	0.27111081834516354
-0.05884592570883185	-0.053152194199681535	0.38069528047467016	0.2763310758325301
-0.18549498307000434	-0.13939877935582734	0.3276629059888037	0.21121664541672003
-0.009705038525009702	-0.009638434770396609	0.36488040671824906	0.23944635674004977
-0.13787945750048736	-0.10263210008182821	0.41269339841161035	0.2236262772650357
0.009930993668673116	0.010150684787145647	0.4292673379839803	0.2589234066385465
0.057305578393651135	0.06301471035176742	0.3449453875753779	0.26328432189589746
0.01102850859109894	0.013089171065094996	0.3743847398813682	0.2664447256398458
-0.1624134644516082	-0.0855529908747168	0.4725553313616153	0.26335547419594985
-0.07126978744365009	-0.05147144640272794	0.354854670427206	0.21998707659331085
-0.11675748771512517	-0.09020123434035687	0.486107454225951	0.2658506908499697
-0.06221321056021023	-0.038438151769130124	0.4299855371568111	0.2569100549715698
0.06875023225380483	0.10544369506520301	0.3717788972336988	0.25171433741879096
-0.009863492408380914	-0.003341258282207882	0.41657351019397904	0.23610471661521976
-0.09680834255662196	-0.06792013489413051	0.3650812501809388	0.26063314355365413
-0.09731572760339247	-0.06863949114001855	0.3810187759529186	0.25444001949487105
-0.07447624242259443	-0.06490337372432031	0.41106238236361253	0.2336829154838359
-0.08972613910413485	-0.07789311707579416	0.4750248785540719	0.30000263150521655
0.013449695180396293	0.024771413467230885	0.4163842272497331	0.25908191775061773
-0.08880905248338045	-0.08861506115138562	0.34564843928147676	0.2596897821706287
0.029162469820823156	0.032709681175090544	0.4328893859927842	0.2674188124576013
-0.2171970429714627	-0.19622671438513795	0.38893047272625464	0.2437992466410856
-0.03676403544133633	-0.03325605723167957	0.430998570387891	0.2711830644998758
-0.10528064354512479	-0.047161699125469525	0.4701577375542736	0.280157583184482
-0.018074877801837808	0.0032343518644418756	0.4993257095413545	0.2670331558350221
-0.029730532507880048	0.019754002462794795	0.41523295323586173	0.26470476564039863
-0.13504602176721026	-0.07479400728235142	0.39512682642633185	0.25123328965024894
-0.051868501390961	-0.050957521842638354	0.4095071005518614	0.263024911326539
-0.19239591313520754	-0.12366456841999263	0.4684205648937967	0.3104118584956064
-0.06442417724813376	-0.05723821687609032	0.3937767930064875	0.2598980294033638
-0.14767226092242436	-0.14585294394928705	0.3418928757420569	0.255982503018564
-0.07680718650123008	-0.07621035703304724	0.37190902534557113	0.26921722176933405
0.04388545459267701	0.04608481788375518	0.3865558100505799	0.257343535386067
-0.12229313565944966	-0.11582650263497163	0.34244449928687465	0.257743844037555
-0.22292633414499208	-0.21149752557919843	0.37760676177659924	0.2568265502529653
-0.11440947097917964	-0.09985185193579338	0.4720437368544687	0.27838426576210046
-0.16612234044323282	-0.12394309779222934	0.4100811679469648	0.28874099981331947
-0.08883031540606234	-0.07425640054113392	0.44700982294173597	0.3090378402458962
-0.03827568802141146	0.05787807631258468	0.39342019606977546	0.23368404599088366
0.04388327509383927	0.051962285084301785	0.3752806324899354	0.25436533255215843
-0.10273692768706488	-0.09735348869769189	0.47530089763460165	0.227135463111521
-0.2867288710747502	-0.22202829062043983	0.42484321789399576	0.26815205026047406
-0.1464367415538559	-0.10680288292180906	0.4506409169814388	0.3036631981350135
-0.08408558750179651	-0.05702925049041374	0.4753493765211526	0.3370196800372519
-0.08951998033311614	-0.08813596995763673	0.4095472645829488	0.2997066382755245
-0.013602592228577404	-0.011171782969146893	0.38866451867150176	0.26044796926373365
-0.06907696222419668	-0.06373923713113672	0.3738529992717091	0.25863430170751
-0.027404818076190107	-0.01047617060642847	0.4079965473857694	0.2890735194397255
-0.12379519151551954	-0.10275725702552196	0.3896178450912943	0.24055357172332859
-0.026666769413713265	-0.018892458186742234	0.4050575369421463	0.27483935268437254
-0.029237674180914386	-0.023242774813677647	0.39136721736394686	0.25689230811535774
-0.15172274587000212	-0.14352889662981005	0.4855796203756528	0.32821151843643337
-0.2759038525644115	-0.17719477998584665	0.4729140335887286	0.3491895841436481
-0.1513285388107488	-0.14694362998458477	0.3511715580069193	0.2493421443552271
-0.20113368669516096	-0.12523717172608917	0.43402371211640267	0.23875467217722152
-0.017714435132522466	-0.008513592608757614	0.4494929625791638	0.2945353149795247
-0.11383776853380567	-0.07076709063202946	0.3917227432207664	0.26230877589711077
-0.0630875965448705	-0.05866038322598288	0.4684083991920167	0.32953665378844493
-0.15004450967661764	-0.06543226308775218	0.47714758778029215	0.2794869621152353
-0.15221547952541248	-0.11795556473860414	0.37879031688897075	0.24282674761926454
0.05764403971788046	0.06255954533322372	0.3980070635237306	0.29867663486092944
-0.08166927922273759	-0.06317963274128813	0.47442015838363044	0.2952128542337695
-0.08724322757647807	-0.03809031375116789	0.5214979267042686	0.341490553897725
-0.11875557600476272	-0.11298816647479781	0.42608309933787186	0.327484203485448
0.016679704810823592	0.020697028620196956	0.4260380133272382	0.30088597324319344
-0.08224195015175217	-0.08219193295363092	0.36646711241430907	0.2386101729829821
-0.11697102252561575	-0.10269287686783546	0.44853694605125366	0.28073223856255225
-0.03179321701530613	0.029662714276292856	0.42621179095514433	0.27041901582566763
-0.0330449718726733	-0.032783781329604356	0.3754902251827533	0.28302297830766826
-0.010485379998402156	-0.007489332240034896	0.39763778178315246	0.21393688050732595
-0.03136525424102965	0.010999682469399197	0.41562923502614496	0.29716735973730746
0.05433829295316628	0.0678657958593254	0.4192379937412957	0.2372737254071855
-0.14114168582760112	-0.10820647295911812	0.3850214599405132	0.24827897098689755
-0.1221370194165754	-0.045396885028547995	0.5366976843835627	0.32718155714655944
-0.3096199636604704	-0.14166346680789355	0.4359339635301801	0.2998474914987543
-0.21135767636976777	-0.11822113374881571	0.4139880730622476	0.25905496520534144
0.004562058799823521	0.014598236794719943	0.4300749580583079	0.3358684908397309
-0.08246744417690755	-0.06936566326071758	0.5263703538458456	0.2977879445356704
-0.07742015844952355	-0.06434004406811566	0.4206023776296474	0.24815627530976453
