ROC_AUC_scores	F1-score	Average_precision_score
0.5565410199556541	0.4838709677419355	0.47835296111158176
0.5538461538461539	0.41379310344827586	0.5591968486705328
0.4666666666666666	0.3939393939393939	0.5118451785118452
0.5687361419068736	0.49180327868852464	0.48674973674973676
0.575768942235559	0.5352112676056338	0.6241582113675137
0.5776053215077604	0.5373134328358209	0.4914727561786385
0.5654761904761905	0.4848484848484849	0.6053196053196053
0.5920177383592017	0.4838709677419355	0.6126753931631981
0.5219298245614035	0.4067796610169491	0.49823736780258526
0.48235294117647054	0.32727272727272727	0.4512832159890984
0.4905437352245863	0.43478260869565216	0.36057486057486055
0.5705279747832939	0.4642857142857143	0.405025715370543
0.4578754578754579	0.42857142857142855	0.4539437396580253
0.4864864864864865	0.47222222222222227	0.49343629343629347
0.59830007390983	0.5373134328358209	0.6147507732873587
0.35599415204678364	0.22580645161290325	0.47264698909435754
0.5927568366592757	0.5588235294117646	0.5017433017433017
0.5102339181286549	0.43750000000000006	0.4917417417417418
0.5805617147080562	0.5507246376811594	0.4930612430612431
0.49181547619047616	0.47222222222222215	0.4284839527027027
0.5455882352941176	0.47619047619047616	0.48495148292308543
0.5178571428571428	0.45454545454545453	0.3871418410892095
0.5405405405405406	0.5277777777777778	0.5220077220077219
0.6229314420803782	0.5753424657534246	0.436153544849197
0.5066981875492513	0.41935483870967744	0.36802516802516805
0.5517629407351837	0.3508771929824562	0.6120589027565772
0.5603900975243811	0.5	0.4529470819793401
0.4685672514619883	0.36065573770491804	0.4722822822822823
0.5401515151515153	0.45901639344262296	0.42696890438825924
0.5787878787878787	0.523076923076923	0.45091377091377094
0.6486486486486487	0.5666666666666667	0.6098707403055229
0.5274725274725274	0.37037037037037035	0.4882137776874619
0.5756501182033097	0.49180327868852464	0.40726020137784846
0.4989010989010989	0.3076923076923077	0.4724278900749489
0.5479853479853479	0.4848484848484849	0.5539257205923872
0.5603900975243811	0.5	0.4529470819793401
0.5838876570583887	0.5161290322580646	0.4972323420599283
0.5522058823529411	0.5217391304347826	0.4884851237792414
0.5683823529411764	0.4745762711864407	0.5008585055643879
0.6018315018315018	0.5396825396825397	0.5381412024269167
0.546875	0.5526315789473685	0.5926073131955485
0.5169992609016999	0.4444444444444445	0.4547365547365547
0.5307692307692308	0.5454545454545454	0.4891891891891892
0.4933823529411764	0.4307692307692308	0.45622852453971996
0.5151515151515151	0.5128205128205129	0.412912912912913
0.5791447861965492	0.5000000000000001	0.4664943029792863
0.5908424908424907	0.5079365079365079	0.5843150843150843
0.5847953216374269	0.5230769230769231	0.5654601970391444
0.4893939393939394	0.4126984126984127	0.4004368004368004
0.5760233918128654	0.47457627118644075	0.5340122731427079
0.5102941176470589	0.47058823529411764	0.4646965304404751
0.48897058823529416	0.39344262295081966	0.45416004239533647
0.5639880952380952	0.47457627118644063	0.47009509509509506
0.5675675675675675	0.5151515151515151	0.5396085740913328
0.6076923076923078	0.591549295774648	0.5391891891891892
0.5868440502586844	0.53125	0.4987186600089826
0.5558035714285714	0.4838709677419355	0.4641047297297297
0.5831417624521072	0.5428571428571429	0.43875161957584163
0.5262379896526237	0.43333333333333324	0.4599447932781266
0.6190476190476191	0.588235294117647	0.549023049023049
0.5592105263157895	0.36	0.5255791505791506
0.5138784696174044	0.47058823529411764	0.425893635571055
0.5238095238095238	0.4776119402985075	0.44478764478764476
0.6234294161123429	0.5573770491803278	0.528986778986779
0.5336996336996337	0.47761194029850745	0.5452430452430452
0.5648351648351648	0.5294117647058822	0.5102492102492102
0.5357142857142857	0.48484848484848486	0.45151033386327505
0.5558889722430608	0.4838709677419355	0.4503473296397334
0.5413793103448276	0.4590163934426229	0.41390959925442683
0.5586206896551724	0.4838709677419355	0.4242989070575277
0.49255952380952384	0.43076923076923074	0.42884930384930386
0.6081081081081081	0.5538461538461539	0.5694980694980696
0.4860294117647058	0.4	0.533864864864865
0.4860294117647058	0.4	0.533864864864865
0.5562865497076023	0.5217391304347826	0.5453127150920021
0.5855263157894737	0.5079365079365079	0.5667709815078237
0.5648912228057014	0.5151515151515151	0.4555486361937975
0.5820512820512821	0.5753424657534247	0.5207681365576102
0.5633699633699634	0.5151515151515151	0.5096026902478515
0.6302083333333335	0.5846153846153846	0.5175317362817363
0.6351351351351351	0.619718309859155	0.5874403815580287
0.5461365341335334	0.5142857142857143	0.44366575011736303
0.6220588235294118	0.5538461538461539	0.6212972972972973
0.5838235294117647	0.5753424657534247	0.5082548611960377
0.5588235294117647	0.5479452054794521	0.5733005733005734
0.5675675675675675	0.5555555555555556	0.5386100386100385
0.4736842105263158	0.48000000000000004	0.47401247401247404
0.541025641025641	0.38596491228070173	0.5507430507430507
0.5676470588235295	0.4923076923076923	0.5803243243243243
0.5677083333333334	0.4918032786885246	0.4721866262814539
0.47711927981995506	0.40625	0.4084436342500858
0.6145833333333334	0.5625	0.5055954391891893
0.5507575757575757	0.4923076923076923	0.432998712998713
0.5836459114778695	0.5161290322580645	0.46909188064234886
0.5677083333333334	0.4918032786885246	0.4721866262814539
0.6397515527950312	0.588235294117647	0.46525096525096526
0.5942982456140351	0.5833333333333334	0.5429804804804805
0.6205882352941177	0.5263157894736842	0.5444805419229972
0.4852941176470589	0.45714285714285713	0.45239357004062886
0.5208791208791209	0.4545454545454546	0.5379995379995379
